[09:32:38] === CP3A BATCH START === tasks=90 lanes=3 runs_each=3 total=810 already_done=0
[09:32:38] --- LANE LANE-GEMINI-001 (gemini-2.5-flash) ---
[09:41:46]   [172/810] RUN-B-008-LANE-GEMINI-001-1 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s
[09:41:48]   [173/810] RUN-B-008-LANE-GEMINI-001-2 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s
[09:41:50]   [174/810] RUN-B-008-LANE-GEMINI-001-3 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s
[09:41:52]   [175/810] RUN-B-009-LANE-GEMINI-001-1 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s
[09:41:54]   [176/810] RUN-B-009-LANE-GEMINI-001-2 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s
[09:41:56]   [177/810] RUN-B-009-LANE-GEMINI-001-3 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s
[09:41:58]   [178/810] RUN-B-010-LANE-GEMINI-001-1 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s
[09:42:00]   [179/810] RUN-B-010-LANE-GEMINI-001-2 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s
[09:42:02]   [180/810] RUN-B-010-LANE-GEMINI-001-3 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s
[09:42:03]   [181/810] RUN-B-011-LANE-GEMINI-001-1 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s
[09:42:06]   [182/810] RUN-B-011-LANE-GEMINI-001-2 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.5s
[09:42:07]   [183/810] RUN-B-011-LANE-GEMINI-001-3 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s
[09:42:09]   [184/810] RUN-B-012-LANE-GEMINI-001-1 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s
[09:42:11]   [185/810] RUN-B-012-LANE-GEMINI-001-2 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s
[09:42:13]   [186/810] RUN-B-012-LANE-GEMINI-001-3 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.5s
[09:42:15]   [187/810] RUN-B-013-LANE-GEMINI-001-1 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s
[09:42:17]   [188/810] RUN-B-013-LANE-GEMINI-001-2 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s
[09:42:19]   [189/810] RUN-B-013-LANE-GEMINI-001-3 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s
[09:42:21]   [190/810] RUN-B-014-LANE-GEMINI-001-1 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s
[09:42:23]   [191/810] RUN-B-014-LANE-GEMINI-001-2 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s
[09:42:25]   [192/810] RUN-B-014-LANE-GEMINI-001-3 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s
[09:42:27]   [193/810] RUN-B-015-LANE-GEMINI-001-1 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s
[09:42:29]   [194/810] RUN-B-015-LANE-GEMINI-001-2 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.5s
[09:42:31]   [195/810] RUN-B-015-LANE-GEMINI-001-3 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s
[09:42:33]   [196/810] RUN-B-016-LANE-GEMINI-001-1 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s
[09:42:35]   [197/810] RUN-B-016-LANE-GEMINI-001-2 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s
[09:42:37]   [198/810] RUN-B-016-LANE-GEMINI-001-3 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s
[09:42:39]   [199/810] RUN-B-017-LANE-GEMINI-001-1 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s
[09:42:40]   [200/810] RUN-B-017-LANE-GEMINI-001-2 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s
[09:42:42]   [201/810] RUN-B-017-LANE-GEMINI-001-3 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s
[09:42:44]   [202/810] RUN-B-018-LANE-GEMINI-001-1 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s
[09:42:46]   [203/810] RUN-B-018-LANE-GEMINI-001-2 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s
[09:42:48]   [204/810] RUN-B-018-LANE-GEMINI-001-3 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s
[09:42:50]   [205/810] RUN-B-019-LANE-GEMINI-001-1 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s
[09:42:52]   [206/810] RUN-B-019-LANE-GEMINI-001-2 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s
[09:42:54]   [207/810] RUN-B-019-LANE-GEMINI-001-3 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.5s
[09:42:56]   [208/810] RUN-B-020-LANE-GEMINI-001-1 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.6s
[09:42:58]   [209/810] RUN-B-020-LANE-GEMINI-001-2 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.5s
[09:43:00]   [210/810] RUN-B-020-LANE-GEMINI-001-3 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.5s
[09:43:02]   [211/810] RUN-C-001-LANE-GEMINI-001-1 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s CAT_MISS=UNSCORED
[09:43:04]   [212/810] RUN-C-001-LANE-GEMINI-001-2 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.5s CAT_MISS=UNSCORED
[09:43:06]   [213/810] RUN-C-001-LANE-GEMINI-001-3 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.6s CAT_MISS=UNSCORED
[09:43:08]   [214/810] RUN-C-002-LANE-GEMINI-001-1 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s CAT_MISS=UNSCORED
[09:43:10]   [215/810] RUN-C-002-LANE-GEMINI-001-2 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s CAT_MISS=UNSCORED
[09:43:12]   [216/810] RUN-C-002-LANE-GEMINI-001-3 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.5s CAT_MISS=UNSCORED
[09:43:14]   [217/810] RUN-C-003-LANE-GEMINI-001-1 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.5s CAT_MISS=UNSCORED
[09:43:16]   [218/810] RUN-C-003-LANE-GEMINI-001-2 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s CAT_MISS=UNSCORED
[09:43:18]   [219/810] RUN-C-003-LANE-GEMINI-001-3 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.5s CAT_MISS=UNSCORED
[09:43:20]   [220/810] RUN-C-004-LANE-GEMINI-001-1 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.5s CAT_MISS=UNSCORED
[09:43:22]   [221/810] RUN-C-004-LANE-GEMINI-001-2 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s CAT_MISS=UNSCORED
[09:43:24]   [222/810] RUN-C-004-LANE-GEMINI-001-3 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s CAT_MISS=UNSCORED
[09:43:26]   [223/810] RUN-C-005-LANE-GEMINI-001-1 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.5s CAT_MISS=UNSCORED
[09:43:28]   [224/810] RUN-C-005-LANE-GEMINI-001-2 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s CAT_MISS=UNSCORED
[09:43:30]   [225/810] RUN-C-005-LANE-GEMINI-001-3 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.5s CAT_MISS=UNSCORED
[09:43:32]   [226/810] RUN-C-006-LANE-GEMINI-001-1 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.5s
[09:43:34]   [227/810] RUN-C-006-LANE-GEMINI-001-2 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s
[09:43:36]   [228/810] RUN-C-006-LANE-GEMINI-001-3 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s
[09:43:38]   [229/810] RUN-C-007-LANE-GEMINI-001-1 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s CAT_MISS=UNSCORED
[09:43:40]   [230/810] RUN-C-007-LANE-GEMINI-001-2 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.6s CAT_MISS=UNSCORED
[09:43:42]   [231/810] RUN-C-007-LANE-GEMINI-001-3 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s CAT_MISS=UNSCORED
[09:43:44]   [232/810] RUN-C-008-LANE-GEMINI-001-1 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.5s CAT_MISS=UNSCORED
[09:43:46]   [233/810] RUN-C-008-LANE-GEMINI-001-2 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.5s CAT_MISS=UNSCORED
[09:43:48]   [234/810] RUN-C-008-LANE-GEMINI-001-3 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s CAT_MISS=UNSCORED
[09:43:50]   [235/810] RUN-C-009-LANE-GEMINI-001-1 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s CAT_MISS=UNSCORED
[09:43:52]   [236/810] RUN-C-009-LANE-GEMINI-001-2 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s CAT_MISS=UNSCORED
[09:43:54]   [237/810] RUN-C-009-LANE-GEMINI-001-3 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s CAT_MISS=UNSCORED
[09:43:56]   [238/810] RUN-C-010-LANE-GEMINI-001-1 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s CAT_MISS=UNSCORED
[09:43:58]   [239/810] RUN-C-010-LANE-GEMINI-001-2 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s CAT_MISS=UNSCORED
[09:44:00]   [240/810] RUN-C-010-LANE-GEMINI-001-3 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s CAT_MISS=UNSCORED
[09:44:02]   [241/810] RUN-C-011-LANE-GEMINI-001-1 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.5s CAT_MISS=UNSCORED
[09:44:04]   [242/810] RUN-C-011-LANE-GEMINI-001-2 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s CAT_MISS=UNSCORED
[09:44:06]   [243/810] RUN-C-011-LANE-GEMINI-001-3 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s CAT_MISS=UNSCORED
[09:44:08]   [244/810] RUN-C-012-LANE-GEMINI-001-1 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s
[09:44:10]   [245/810] RUN-C-012-LANE-GEMINI-001-2 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.5s
[09:44:12]   [246/810] RUN-C-012-LANE-GEMINI-001-3 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s
[09:44:14]   [247/810] RUN-C-013-LANE-GEMINI-001-1 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s CAT_MISS=UNSCORED
[09:44:15]   [248/810] RUN-C-013-LANE-GEMINI-001-2 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s CAT_MISS=UNSCORED
[09:44:17]   [249/810] RUN-C-013-LANE-GEMINI-001-3 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s CAT_MISS=UNSCORED
[09:44:19]   [250/810] RUN-C-014-LANE-GEMINI-001-1 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s CAT_MISS=UNSCORED
[09:44:21]   [251/810] RUN-C-014-LANE-GEMINI-001-2 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s CAT_MISS=UNSCORED
[09:44:23]   [252/810] RUN-C-014-LANE-GEMINI-001-3 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s CAT_MISS=UNSCORED
[09:44:25]   [253/810] RUN-C-015-LANE-GEMINI-001-1 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s CAT_MISS=UNSCORED
[09:44:27]   [254/810] RUN-C-015-LANE-GEMINI-001-2 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s CAT_MISS=UNSCORED
[09:44:29]   [255/810] RUN-C-015-LANE-GEMINI-001-3 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s CAT_MISS=UNSCORED
[09:44:31]   [256/810] RUN-C-016-LANE-GEMINI-001-1 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s
[09:44:33]   [257/810] RUN-C-016-LANE-GEMINI-001-2 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s
[09:44:35]   [258/810] RUN-C-016-LANE-GEMINI-001-3 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s
[09:44:37]   [259/810] RUN-C-017-LANE-GEMINI-001-1 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s CAT_MISS=UNSCORED
[09:44:39]   [260/810] RUN-C-017-LANE-GEMINI-001-2 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.5s CAT_MISS=UNSCORED
[09:44:41]   [261/810] RUN-C-017-LANE-GEMINI-001-3 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.5s CAT_MISS=UNSCORED
[09:44:43]   [262/810] RUN-C-018-LANE-GEMINI-001-1 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s CAT_MISS=UNSCORED
[09:44:45]   [263/810] RUN-C-018-LANE-GEMINI-001-2 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s CAT_MISS=UNSCORED
[09:44:47]   [264/810] RUN-C-018-LANE-GEMINI-001-3 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s CAT_MISS=UNSCORED
[09:44:49]   [265/810] RUN-C-019-LANE-GEMINI-001-1 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s
[09:44:51]   [266/810] RUN-C-019-LANE-GEMINI-001-2 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s
[09:44:53]   [267/810] RUN-C-019-LANE-GEMINI-001-3 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s
[09:44:55]   [268/810] RUN-C-020-LANE-GEMINI-001-1 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s
[09:44:57]   [269/810] RUN-C-020-LANE-GEMINI-001-2 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.5s
[09:44:59]   [270/810] RUN-C-020-LANE-GEMINI-001-3 FAIL:HTTP Error 429: Too Many Requests finish=None tokens=None out=0ch t=0.4s
[09:45:02] --- LANE LANE-ALIBABA-001 (qwen3.5-122b-a10b) ---
[09:45:32]   [271/810] RUN-A1-001-LANE-ALIBABA-001-1 OK finish=stop tokens=2354 out=3019ch t=30.3s
[09:46:01]   [272/810] RUN-A1-001-LANE-ALIBABA-001-2 OK finish=stop tokens=2280 out=3782ch t=27.1s
[09:46:30]   [273/810] RUN-A1-001-LANE-ALIBABA-001-3 OK finish=stop tokens=2281 out=3366ch t=27.9s
[09:47:05]   [274/810] RUN-A1-002-LANE-ALIBABA-001-1 OK finish=stop tokens=2782 out=5055ch t=32.9s
[09:47:34]   [275/810] RUN-A1-002-LANE-ALIBABA-001-2 OK finish=stop tokens=2396 out=3487ch t=27.8s
[09:48:03]   [276/810] RUN-A1-002-LANE-ALIBABA-001-3 OK finish=stop tokens=2394 out=4490ch t=27.6s
[09:48:57]   [277/810] RUN-A1-003-LANE-ALIBABA-001-1 OK finish=stop tokens=4473 out=3930ch t=52.6s
[09:49:39]   [278/810] RUN-A1-003-LANE-ALIBABA-001-2 OK finish=stop tokens=3656 out=4674ch t=40.5s
[09:50:18]   [279/810] RUN-A1-003-LANE-ALIBABA-001-3 OK finish=stop tokens=3663 out=4326ch t=37.3s
[09:50:44]   [280/810] RUN-A1-004-LANE-ALIBABA-001-1 OK finish=stop tokens=2912 out=4840ch t=24.9s
[09:51:07]   [281/810] RUN-A1-004-LANE-ALIBABA-001-2 OK finish=stop tokens=3254 out=6390ch t=20.8s
[09:51:27]   [282/810] RUN-A1-004-LANE-ALIBABA-001-3 OK finish=stop tokens=3065 out=5866ch t=19.3s
[09:51:42]   [283/810] RUN-A1-005-LANE-ALIBABA-001-1 OK finish=stop tokens=2215 out=3591ch t=13.5s
[09:52:11]   [284/810] RUN-A1-005-LANE-ALIBABA-001-2 OK finish=stop tokens=3124 out=3504ch t=26.8s
[09:52:41]   [285/810] RUN-A1-005-LANE-ALIBABA-001-3 OK finish=stop tokens=2781 out=4484ch t=28.4s
[09:53:03]   [286/810] RUN-A1-006-LANE-ALIBABA-001-1 OK finish=stop tokens=2105 out=3960ch t=21.3s
[09:53:28]   [287/810] RUN-A1-006-LANE-ALIBABA-001-2 OK finish=stop tokens=2104 out=3378ch t=23.6s
[09:53:53]   [288/810] RUN-A1-006-LANE-ALIBABA-001-3 OK finish=stop tokens=2136 out=3844ch t=23.1s
[09:54:16]   [289/810] RUN-A1-007-LANE-ALIBABA-001-1 OK finish=stop tokens=1813 out=2870ch t=21.3s CAT_MISS=NO
[09:54:44]   [290/810] RUN-A1-007-LANE-ALIBABA-001-2 OK finish=stop tokens=2288 out=3193ch t=26.2s CAT_MISS=NO
[09:55:10]   [291/810] RUN-A1-007-LANE-ALIBABA-001-3 OK finish=stop tokens=2131 out=3483ch t=25.0s CAT_MISS=NO
[09:55:34]   [292/810] RUN-A1-008-LANE-ALIBABA-001-1 OK finish=stop tokens=1968 out=3658ch t=22.6s CAT_MISS=UNSCORED
[09:55:58]   [293/810] RUN-A1-008-LANE-ALIBABA-001-2 OK finish=stop tokens=1979 out=2937ch t=22.3s CAT_MISS=UNSCORED
[09:56:20]   [294/810] RUN-A1-008-LANE-ALIBABA-001-3 OK finish=stop tokens=1934 out=3024ch t=20.9s CAT_MISS=UNSCORED
[09:56:48]   [295/810] RUN-A1-009-LANE-ALIBABA-001-1 OK finish=stop tokens=2565 out=5417ch t=26.6s
[09:57:16]   [296/810] RUN-A1-009-LANE-ALIBABA-001-2 OK finish=stop tokens=2467 out=5101ch t=26.4s
[09:57:45]   [297/810] RUN-A1-009-LANE-ALIBABA-001-3 OK finish=stop tokens=2447 out=5511ch t=27.4s
[09:58:17]   [298/810] RUN-A1-010-LANE-ALIBABA-001-1 OK finish=stop tokens=2771 out=5351ch t=30.9s
[09:58:43]   [299/810] RUN-A1-010-LANE-ALIBABA-001-2 OK finish=stop tokens=2107 out=3368ch t=23.7s
[09:59:14]   [300/810] RUN-A1-010-LANE-ALIBABA-001-3 OK finish=stop tokens=2709 out=4892ch t=30.3s
[09:59:46]   [301/810] RUN-A2-001-LANE-ALIBABA-001-1 OK finish=stop tokens=2559 out=3919ch t=29.7s
[10:00:14]   [302/810] RUN-A2-001-LANE-ALIBABA-001-2 OK finish=stop tokens=2278 out=3156ch t=27.2s
[10:00:38]   [303/810] RUN-A2-001-LANE-ALIBABA-001-3 OK finish=stop tokens=2036 out=2633ch t=21.8s
[10:01:03]   [304/810] RUN-A2-002-LANE-ALIBABA-001-1 OK finish=stop tokens=2157 out=2895ch t=24.1s
[10:01:36]   [305/810] RUN-A2-002-LANE-ALIBABA-001-2 OK finish=stop tokens=2555 out=3796ch t=30.8s
[10:02:05]   [306/810] RUN-A2-002-LANE-ALIBABA-001-3 OK finish=stop tokens=2580 out=3824ch t=28.2s
[10:02:31]   [307/810] RUN-A2-003-LANE-ALIBABA-001-1 OK finish=stop tokens=2044 out=3448ch t=24.0s
[10:02:54]   [308/810] RUN-A2-003-LANE-ALIBABA-001-2 OK finish=stop tokens=1991 out=4072ch t=21.9s
[10:03:17]   [309/810] RUN-A2-003-LANE-ALIBABA-001-3 OK finish=stop tokens=1955 out=3456ch t=21.6s
[10:03:39]   [310/810] RUN-A2-004-LANE-ALIBABA-001-1 OK finish=stop tokens=1918 out=2967ch t=20.4s
[10:04:08]   [311/810] RUN-A2-004-LANE-ALIBABA-001-2 OK finish=stop tokens=2295 out=3069ch t=26.9s
[10:04:31]   [312/810] RUN-A2-004-LANE-ALIBABA-001-3 OK finish=stop tokens=2067 out=3268ch t=22.3s
[10:04:52]   [313/810] RUN-A2-005-LANE-ALIBABA-001-1 OK finish=stop tokens=2138 out=2104ch t=19.4s
[10:05:16]   [314/810] RUN-A2-005-LANE-ALIBABA-001-2 OK finish=stop tokens=2405 out=2836ch t=22.3s
[10:05:36]   [315/810] RUN-A2-005-LANE-ALIBABA-001-3 OK finish=stop tokens=1908 out=2939ch t=18.5s
[10:05:55]   [316/810] RUN-A2-006-LANE-ALIBABA-001-1 OK finish=stop tokens=1984 out=2477ch t=17.4s
[10:06:12]   [317/810] RUN-A2-006-LANE-ALIBABA-001-2 OK finish=stop tokens=1668 out=2906ch t=15.7s
[10:06:42]   [318/810] RUN-A2-006-LANE-ALIBABA-001-3 OK finish=stop tokens=2778 out=3378ch t=28.2s
[10:06:56]   [319/810] RUN-A2-007-LANE-ALIBABA-001-1 OK finish=stop tokens=1428 out=2403ch t=12.1s CAT_MISS=UNSCORED
[10:07:11]   [320/810] RUN-A2-007-LANE-ALIBABA-001-2 OK finish=stop tokens=1531 out=2291ch t=13.4s CAT_MISS=UNSCORED
[10:07:27]   [321/810] RUN-A2-007-LANE-ALIBABA-001-3 OK finish=stop tokens=1786 out=3073ch t=14.9s CAT_MISS=UNSCORED
[10:07:39]   [322/810] RUN-A2-008-LANE-ALIBABA-001-1 OK finish=stop tokens=1471 out=1679ch t=10.8s CAT_MISS=UNSCORED
[10:07:52]   [323/810] RUN-A2-008-LANE-ALIBABA-001-2 OK finish=stop tokens=1564 out=2282ch t=11.4s CAT_MISS=UNSCORED
[10:08:05]   [324/810] RUN-A2-008-LANE-ALIBABA-001-3 OK finish=stop tokens=1430 out=2222ch t=11.0s CAT_MISS=UNSCORED
[10:08:22]   [325/810] RUN-A2-009-LANE-ALIBABA-001-1 OK finish=stop tokens=2112 out=4368ch t=16.1s
[10:08:44]   [326/810] RUN-A2-009-LANE-ALIBABA-001-2 OK finish=stop tokens=2385 out=4809ch t=20.3s
[10:09:09]   [327/810] RUN-A2-009-LANE-ALIBABA-001-3 OK finish=stop tokens=2574 out=4846ch t=23.9s
[10:09:28]   [328/810] RUN-A2-010-LANE-ALIBABA-001-1 OK finish=stop tokens=2116 out=4506ch t=17.2s
[10:09:47]   [329/810] RUN-A2-010-LANE-ALIBABA-001-2 OK finish=stop tokens=2072 out=4033ch t=17.2s
[10:10:07]   [330/810] RUN-A2-010-LANE-ALIBABA-001-3 OK finish=stop tokens=2288 out=4957ch t=18.9s
[10:10:20]   [331/810] RUN-A3-001-LANE-ALIBABA-001-1 OK finish=stop tokens=1449 out=2077ch t=11.2s
[10:10:34]   [332/810] RUN-A3-001-LANE-ALIBABA-001-2 OK finish=stop tokens=1491 out=2249ch t=12.9s
[10:10:48]   [333/810] RUN-A3-001-LANE-ALIBABA-001-3 OK finish=stop tokens=1418 out=2207ch t=12.1s
[10:11:05]   [334/810] RUN-A3-002-LANE-ALIBABA-001-1 OK finish=stop tokens=1890 out=3530ch t=15.5s
[10:11:23]   [335/810] RUN-A3-002-LANE-ALIBABA-001-2 OK finish=stop tokens=2104 out=2854ch t=16.3s
[10:11:44]   [336/810] RUN-A3-002-LANE-ALIBABA-001-3 OK finish=stop tokens=2360 out=3420ch t=19.7s
[10:12:03]   [337/810] RUN-A3-003-LANE-ALIBABA-001-1 OK finish=stop tokens=2022 out=3143ch t=17.3s
[10:12:22]   [338/810] RUN-A3-003-LANE-ALIBABA-001-2 OK finish=stop tokens=2147 out=3607ch t=17.3s
[10:12:38]   [339/810] RUN-A3-003-LANE-ALIBABA-001-3 OK finish=stop tokens=1924 out=3306ch t=15.3s
[10:12:58]   [340/810] RUN-A3-004-LANE-ALIBABA-001-1 OK finish=stop tokens=2009 out=3239ch t=17.6s
[10:13:13]   [341/810] RUN-A3-004-LANE-ALIBABA-001-2 OK finish=stop tokens=1689 out=2879ch t=13.8s
[10:13:32]   [342/810] RUN-A3-004-LANE-ALIBABA-001-3 OK finish=stop tokens=1993 out=3492ch t=17.5s
[10:13:55]   [343/810] RUN-A3-005-LANE-ALIBABA-001-1 OK finish=stop tokens=2470 out=3268ch t=21.5s
[10:14:15]   [344/810] RUN-A3-005-LANE-ALIBABA-001-2 OK finish=stop tokens=2250 out=4047ch t=18.5s
[10:14:32]   [345/810] RUN-A3-005-LANE-ALIBABA-001-3 OK finish=stop tokens=1870 out=3183ch t=15.2s
[10:14:48]   [346/810] RUN-A3-006-LANE-ALIBABA-001-1 OK finish=stop tokens=2039 out=3482ch t=15.3s
[10:15:08]   [347/810] RUN-A3-006-LANE-ALIBABA-001-2 OK finish=stop tokens=2277 out=3589ch t=17.7s
[10:15:30]   [348/810] RUN-A3-006-LANE-ALIBABA-001-3 OK finish=stop tokens=2234 out=3676ch t=20.7s
[10:16:04]   [349/810] RUN-A3-007-LANE-ALIBABA-001-1 OK finish=stop tokens=2933 out=3186ch t=33.2s CAT_MISS=UNSCORED
[10:16:43]   [350/810] RUN-A3-007-LANE-ALIBABA-001-2 OK finish=stop tokens=2939 out=2970ch t=36.7s CAT_MISS=UNSCORED
[10:17:30]   [351/810] RUN-A3-007-LANE-ALIBABA-001-3 OK finish=stop tokens=4209 out=3546ch t=45.5s CAT_MISS=NO
[10:17:48]   [352/810] RUN-A3-008-LANE-ALIBABA-001-1 OK finish=stop tokens=1971 out=3069ch t=17.4s CAT_MISS=UNSCORED
[10:18:10]   [353/810] RUN-A3-008-LANE-ALIBABA-001-2 OK finish=stop tokens=1991 out=3116ch t=19.6s CAT_MISS=UNSCORED
[10:18:34]   [354/810] RUN-A3-008-LANE-ALIBABA-001-3 OK finish=stop tokens=2306 out=3076ch t=23.4s CAT_MISS=UNSCORED
